,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,81.0,8930.25,8930.25
2,191.0,21057.75,21057.75
3,376.0,41454.0,41454.0
4,726.0,80041.5,80041.5
5,763.0,84120.75,84120.75
6,964.0,106281.0,106281.0
7,1047.0,115431.75,115431.75
8,1109.0,122267.25,122267.25
9,924.0,101871.0,101871.0
10,842.0,92830.5,92830.5
11,738.0,81364.5,81364.5
12,399.0,43989.75,43989.75
13,388.0,42777.0,42777.0
14,370.0,40792.5,40792.5
15,351.0,38697.75,38697.75
16,175.0,19293.75,19293.75
17,200.0,22050.0,22050.0
18,91.0,10032.75,10032.75
19,36.0,3969.0,3969.0
20,14.0,1543.5,1543.5
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
