,pr,ft,ft-area,pr-area
0,2246,26614113,4503360.190880496,380.0444895051582
1,1215,1215,205.5895168071092,205.5895168071092
2,2135,2135,361.26223735240995,361.26223735240995
3,4868,4868,823.7117430592655,823.7117430592655
4,12491,12491,2113.5956003601655,2113.5956003601655
5,20536,20536,3474.8858577372794,3474.8858577372794
6,30833,30833,5217.2358614926725,5217.2358614926725
7,29109,29109,4925.518719949087,4925.518719949087
8,25721,25721,4352.237005593132,4352.237005593132
9,40553,40553,6861.9519959495465,6861.9519959495465
10,29106,29106,4925.011091512527,4925.011091512527
11,14836,14836,2510.3918282718287,2510.3918282718287
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
