,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,1.0,110.25,110.25
4,1.0,110.25,110.25
5,6.0,661.5,661.5
6,2.0,220.5,220.5
7,10.0,1102.5,1102.5
8,3.0,330.75,330.75
9,9.0,992.25,992.25
10,24.0,2646.0,2646.0
11,11.0,1212.75,1212.75
12,18.0,1984.5,1984.5
13,32.0,3528.0,3528.0
14,14.0,1543.5,1543.5
15,44.0,4851.0,4851.0
16,41.0,4520.25,4520.25
17,39.0,4299.75,4299.75
18,25.0,2756.25,2756.25
19,15.0,1653.75,1653.75
20,25.0,2756.25,2756.25
21,54.0,5953.5,5953.5
22,43.0,4740.75,4740.75
23,71.0,7827.75,7827.75
24,54.0,5953.5,5953.5
25,40.0,4410.0,4410.0
26,42.0,4630.5,4630.5
27,40.0,4410.0,4410.0
28,43.0,4740.75,4740.75
29,24.0,2646.0,2646.0
30,37.0,4079.25,4079.25
31,21.0,2315.25,2315.25
32,33.0,3638.25,3638.25
33,20.0,2205.0,2205.0
34,27.0,2976.75,2976.75
35,13.0,1433.25,1433.25
36,23.0,2535.75,2535.75
37,19.0,2094.75,2094.75
38,12.0,1323.0,1323.0
39,24.0,2646.0,2646.0
40,10.0,1102.5,1102.5
41,4.0,441.0,441.0
42,9.0,992.25,992.25
43,3.0,330.75,330.75
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
