,pr,ft,ft-area,pr-area
0,0,1041,114770.25,0.0
1,0,9462,1043185.5,0.0
2,0,7994,881338.5,0.0
3,2,3400,374850.0,220.5
4,0,1242,136930.5,0.0
5,0,218,24034.5,0.0
6,0,139,15324.75,0.0
7,0,61,6725.25,0.0
8,0,72,7938.0,0.0
9,0,27,2976.75,0.0
10,0,63,6945.75,0.0
11,0,138,15214.5,0.0
12,0,9,992.25,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,18,1984.5,0.0
16,0,24,2646.0,0.0
17,0,17,1874.25,0.0
18,0,0,0.0,0.0
19,0,0,0.0,0.0
20,0,12,1323.0,0.0
21,1,24,2646.0,110.25
22,0,0,0.0,0.0
23,0,6,661.5,0.0
24,0,15,1653.75,0.0
25,17,51,5622.75,1874.25
26,0,15,1653.75,0.0
27,0,45,4961.25,0.0
28,3,9,992.25,330.75
29,0,0,0.0,0.0
30,0,0,0.0,0.0
31,0,0,0.0,0.0
32,0,0,0.0,0.0
33,0,18,1984.5,0.0
34,0,63,6945.75,0.0
35,0,0,0.0,0.0
36,0,0,0.0,0.0
37,9,18,1984.5,992.25
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,30,3307.5,0.0
41,0,27,2976.75,0.0
42,4,89,9812.25,441.0
43,0,0,0.0,0.0
44,0,79,8709.75,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
51,0,0,0.0,0.0
52,0,0,0.0,0.0
53,0,0,0.0,0.0
54,0,0,0.0,0.0
55,0,0,0.0,0.0
56,0,0,0.0,0.0
57,0,0,0.0,0.0
58,0,0,0.0,0.0
59,0,0,0.0,0.0
60,0,0,0.0,0.0
61,0,0,0.0,0.0
62,0,0,0.0,0.0
63,0,0,0.0,0.0
