,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,1643.0,181140.75,181140.75
2,1550.0,170887.5,170887.5
3,1494.0,164713.5,164713.5
4,1488.0,164052.0,164052.0
5,1315.0,144978.75,144978.75
6,1215.0,133953.75,133953.75
7,1137.0,125354.25,125354.25
8,885.0,97571.25,97571.25
9,740.0,81585.0,81585.0
10,797.0,87869.25,87869.25
11,991.0,109257.75,109257.75
12,1027.0,113226.75,113226.75
13,1301.0,143435.25,143435.25
14,1618.0,178384.5,178384.5
15,1873.0,206498.25,206498.25
16,2590.0,285547.5,285547.5
17,3184.0,351036.0,351036.0
18,3828.0,422037.0,422037.0
19,5033.0,554888.25,554888.25
20,5057.0,557534.25,557534.25
21,5293.0,583553.25,583553.25
22,5290.0,583222.5,583222.5
23,5665.0,624566.25,624566.25
24,5671.0,625227.75,625227.75
25,5017.0,553124.25,553124.25
26,5362.0,591160.5,591160.5
27,4983.0,549375.75,549375.75
28,5067.0,558636.75,558636.75
29,4767.0,525561.75,525561.75
30,4355.0,480138.75,480138.75
31,3830.0,422257.5,422257.5
32,3406.0,375511.5,375511.5
33,3113.0,343208.25,343208.25
34,2502.0,275845.5,275845.5
35,2031.0,223917.75,223917.75
36,1664.0,183456.0,183456.0
