,pr,ft,ft-area,pr-area
0,60482,678971776,114888460.37325495,10234.127700022698
1,33808,33404,5652.273431625247,5720.634061082097
2,74445,73798,12487.321120437073,12596.799653255344
3,158286,156662,26508.695376160773,26783.491569819
4,302490,297659,50366.72426608009,51184.175258421776
5,591051,578206,97837.93593001759,100011.43168589193
6,786708,776958,131468.65827112587,133118.45068994837
7,968330,957542,162025.1828004222,163850.61465829468
8,1240406,1234324,208859.3207764759,209888.45282686345
9,1229819,1229815,208096.3552363251,208097.0320742405
10,919888,919888,155653.76908366918,155653.76908366918
11,252296,252296,42690.87467684479,42690.87467684479
12,26935,26935,4557.6573129213875,4557.6573129213875
13,76224,76224,12897.823316135877,12897.823316135877
14,0,0,0.0,0.0
