,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,903.0,151.74487714738586,152.7961594047898
20,4109.0,687.9148838695496,695.2817486093923
21,1607.0,269.02150548256543,271.9196325177156
22,15766.0,2644.1248853455936,2667.7566436056654
23,39840.0,6666.371658798294,6741.305637526938
24,170748.0,28599.341474741694,28892.18009529241
25,787793.0,131898.04948596595,133302.0429745045
26,2935262.0,491252.5319102284,496674.15331873985
27,4467925.0,747767.5023647535,756015.2608069163
28,1479367.0,247634.01208467793,250322.91910319563
29,364979.0,61109.917841425326,61757.90638250363
30,70443.0,11792.657434958126,11919.623318883287
31,11607.0,1946.988865656545,1964.0144210535937
32,5094.0,853.8037959091205,861.9530852801763
33,4892.0,818.7197232121018,827.7727705517516
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
