,pr,ft,ft-area,pr-area
0,0,31,3417.75,0.0
1,0,2333,257213.25,0.0
2,0,2930,323032.5,0.0
3,0,1628,179487.0,0.0
4,30,885,97571.25,3307.5
5,20,677,74639.25,2205.0
6,17,453,49943.25,1874.25
7,15,796,87759.0,1653.75
8,34,696,76734.0,3748.5
9,35,833,91838.25,3858.75
10,57,1064,117306.0,6284.25
11,51,1289,142112.25,5622.75
12,57,1214,133843.5,6284.25
13,69,1488,164052.0,7607.25
14,159,1529,168572.25,17529.75
15,91,1795,197898.75,10032.75
16,76,2053,226343.25,8379.0
17,66,1906,210136.5,7276.5
18,51,2053,226343.25,5622.75
19,83,2011,221712.75,9150.75
20,273,2947,324906.75,30098.25
21,333,3122,344200.5,36713.25
22,127,2734,301423.5,14001.75
23,214,2914,321268.5,23593.5
24,152,2629,289847.25,16758.0
25,275,2674,294808.5,30318.75
26,162,1988,219177.0,17860.5
27,158,2076,228879.0,17419.5
28,124,1959,215979.75,13671.0
29,156,1983,218625.75,17199.0
30,136,1513,166808.25,14994.0
31,200,1417,156224.25,22050.0
32,180,1406,155011.5,19845.0
33,107,1468,161847.0,11796.75
34,232,1966,216751.5,25578.0
35,49,1242,136930.5,5402.25
36,60,1000,110250.0,6615.0
37,90,994,109588.5,9922.5
38,59,930,102532.5,6504.75
39,21,924,101871.0,2315.25
40,49,1089,120062.25,5402.25
41,31,1111,122487.75,3417.75
42,23,1247,137481.75,2535.75
43,0,294,32413.5,0.0
44,0,662,72985.5,0.0
45,0,225,24806.25,0.0
46,0,137,15104.25,0.0
47,0,179,19734.75,0.0
48,0,296,32634.0,0.0
49,0,147,16206.75,0.0
50,0,62,6835.5,0.0
51,0,30,3307.5,0.0
52,0,39,4299.75,0.0
53,0,52,5733.0,0.0
54,0,51,5622.75,0.0
55,0,76,8379.0,0.0
56,0,9,992.25,0.0
57,0,0,0.0,0.0
58,0,0,0.0,0.0
59,0,0,0.0,0.0
60,0,0,0.0,0.0
61,0,0,0.0,0.0
62,0,0,0.0,0.0
63,0,0,0.0,0.0
