,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,3,330.75,0.0
14,0,10,1102.5,0.0
15,0,22,2425.5,0.0
16,0,24,2646.0,0.0
17,2,38,4189.5,220.5
18,8,180,19845.0,882.0
19,13,323,35610.75,1433.25
20,21,829,91397.25,2315.25
21,102,2398,264379.5,11245.5
22,138,3946,435046.5,15214.5
23,313,11404,1257291.0,34508.25
24,374,16860,1858815.0,41233.5
25,501,28206,3109711.5,55235.25
26,580,27875,3073218.75,63945.0
27,223,6486,715081.5,24585.75
28,200,3381,372755.25,22050.0
29,49,1297,142994.25,5402.25
30,63,765,84341.25,6945.75
31,30,279,30759.75,3307.5
32,10,132,14553.0,1102.5
33,4,92,10143.0,441.0
34,2,40,4410.0,220.5
35,4,19,2094.75,441.0
36,0,13,1433.25,0.0
37,0,7,771.75,0.0
38,2,2,220.5,220.5
39,0,0,0.0,0.0
40,0,2,220.5,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
