,dist,area,dist-area-no-cos
0,68.0,7497.0,7497.0
1,2.0,220.5,220.5
2,2.0,220.5,220.5
3,0.0,0.0,0.0
4,4.0,441.0,441.0
5,0.0,0.0,0.0
6,1.0,110.25,110.25
7,3.0,330.75,330.75
8,2.0,220.5,220.5
9,11.0,1212.75,1212.75
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,7.0,771.75,771.75
14,21.0,2315.25,2315.25
15,14.0,1543.5,1543.5
16,42.0,4630.5,4630.5
17,21.0,2315.25,2315.25
18,26.0,2866.5,2866.5
19,1.0,110.25,110.25
20,36.0,3969.0,3969.0
21,6.0,661.5,661.5
22,16.0,1764.0,1764.0
23,76.0,8379.0,8379.0
24,38.0,4189.5,4189.5
25,11.0,1212.75,1212.75
26,36.0,3969.0,3969.0
27,50.0,5512.5,5512.5
28,243.0,26790.75,26790.75
29,50.0,5512.5,5512.5
30,138.0,15214.5,15214.5
31,39.0,4299.75,4299.75
32,181.0,19955.25,19955.25
33,1923.0,212010.75,212010.75
34,1193.0,131528.25,131528.25
35,661.0,72875.25,72875.25
36,774.0,85333.5,85333.5
37,1060.0,116865.0,116865.0
38,2059.0,227004.75,227004.75
39,372.0,41013.0,41013.0
40,1004.0,110691.0,110691.0
41,355.0,39138.75,39138.75
42,0.0,0.0,0.0
