,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,27.0,2976.75,2976.75
20,46.0,5071.5,5071.5
21,117.0,12899.25,12899.25
22,398.0,43879.5,43879.5
23,1058.0,116644.5,116644.5
24,3577.0,394364.25,394364.25
25,13315.0,1467978.75,1467978.75
26,38514.0,4246168.5,4246168.5
27,53748.0,5925717.0,5925717.0
28,21217.0,2339174.25,2339174.25
29,6335.0,698433.75,698433.75
30,1668.0,183897.0,183897.0
31,484.0,53361.0,53361.0
32,144.0,15876.0,15876.0
33,56.0,6174.0,6174.0
34,11.0,1212.75,1212.75
35,8.0,882.0,882.0
36,6.0,661.5,661.5
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
