,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,20.0,2205.0,2205.0
3,0.0,0.0,0.0
4,50.0,5512.5,5512.5
5,91.0,10032.75,10032.75
6,252.0,27783.0,27783.0
7,241.0,26570.25,26570.25
8,387.0,42666.75,42666.75
9,447.0,49281.75,49281.75
10,476.0,52479.0,52479.0
11,573.0,63173.25,63173.25
12,819.0,90294.75,90294.75
13,828.0,91287.0,91287.0
14,872.0,96138.0,96138.0
15,873.0,96248.25,96248.25
16,987.0,108816.75,108816.75
17,860.0,94815.0,94815.0
18,932.0,102753.0,102753.0
19,1253.0,138143.25,138143.25
20,1200.0,132300.0,132300.0
21,1279.0,141009.75,141009.75
22,1368.0,150822.0,150822.0
23,1483.0,163500.75,163500.75
24,1181.0,130205.25,130205.25
25,1294.0,142663.5,142663.5
26,995.0,109698.75,109698.75
27,972.0,107163.0,107163.0
28,1080.0,119070.0,119070.0
29,879.0,96909.75,96909.75
30,909.0,100217.25,100217.25
31,794.0,87538.5,87538.5
32,722.0,79600.5,79600.5
33,686.0,75631.5,75631.5
34,626.0,69016.5,69016.5
35,702.0,77395.5,77395.5
36,558.0,61519.5,61519.5
37,642.0,70780.5,70780.5
38,417.0,45974.25,45974.25
39,458.0,50494.5,50494.5
40,385.0,42446.25,42446.25
41,282.0,31090.5,31090.5
42,205.0,22601.25,22601.25
43,91.0,10032.75,10032.75
44,27.0,2976.75,2976.75
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
