,pr,ft,ft-area,pr-area
0,0,46,5071.5,0.0
1,0,148,16317.0,0.0
2,0,260,28665.0,0.0
3,0,591,65157.75,0.0
4,0,845,93161.25,0.0
5,0,863,95145.75,0.0
6,3,1082,119290.5,330.75
7,14,1766,194701.5,1543.5
8,28,1294,142663.5,3087.0
9,23,1933,213113.25,2535.75
10,29,2117,233399.25,3197.25
11,16,1686,185881.5,1764.0
12,40,1965,216641.25,4410.0
13,80,2354,259528.5,8820.0
14,72,2026,223366.5,7938.0
15,103,2237,246629.25,11355.75
16,47,1769,195032.25,5181.75
17,50,1921,211790.25,5512.5
18,35,1826,201316.5,3858.75
19,62,1945,214436.25,6835.5
20,60,1474,162508.5,6615.0
21,31,1270,140017.5,3417.75
22,29,1255,138363.75,3197.25
23,66,1040,114660.0,7276.5
24,59,1095,120723.75,6504.75
25,52,806,88861.5,5733.0
26,22,663,73095.75,2425.5
27,17,588,64827.0,1874.25
28,66,493,54353.25,7276.5
29,41,533,58763.25,4520.25
30,26,413,45533.25,2866.5
31,11,364,40131.0,1212.75
32,10,318,35059.5,1102.5
33,21,207,22821.75,2315.25
34,28,168,18522.0,3087.0
35,6,69,7607.25,661.5
36,0,66,7276.5,0.0
37,0,54,5953.5,0.0
38,0,21,2315.25,0.0
39,2,39,4299.75,220.5
40,0,0,0.0,0.0
41,0,36,3969.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
51,0,0,0.0,0.0
52,0,0,0.0,0.0
53,0,0,0.0,0.0
54,0,0,0.0,0.0
55,0,0,0.0,0.0
56,0,0,0.0,0.0
57,0,0,0.0,0.0
58,0,0,0.0,0.0
59,0,0,0.0,0.0
60,0,0,0.0,0.0
61,0,0,0.0,0.0
62,0,0,0.0,0.0
63,0,0,0.0,0.0
