,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,0,0.0,0.0
17,0,0,0.0,0.0
18,0,0,0.0,0.0
19,0,7,771.75,0.0
20,0,19,2094.75,0.0
21,4,139,15324.75,441.0
22,39,450,49612.5,4299.75
23,130,1989,219287.25,14332.5
24,267,8760,965790.0,29436.75
25,837,38872,4285638.0,92279.25
26,980,46405,5116151.25,108045.0
27,269,6236,687519.0,29657.25
28,66,1289,142112.25,7276.5
29,41,349,38477.25,4520.25
30,4,84,9261.0,441.0
31,0,18,1984.5,0.0
32,2,10,1102.5,220.5
33,0,4,441.0,0.0
34,0,0,0.0,0.0
35,0,2,220.5,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
