,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,3.0,330.75,330.75
13,0.0,0.0,0.0
14,8.0,882.0,882.0
15,17.0,1874.25,1874.25
16,16.0,1764.0,1764.0
17,59.0,6504.75,6504.75
18,67.0,7386.75,7386.75
19,234.0,25798.5,25798.5
20,358.0,39469.5,39469.5
21,802.0,88420.5,88420.5
22,2018.0,222484.5,222484.5
23,3164.0,348831.0,348831.0
24,8461.0,932825.25,932825.25
25,10815.0,1192353.75,1192353.75
26,16178.0,1783624.5,1783624.5
27,26057.0,2872784.25,2872784.25
28,16764.0,1848231.0,1848231.0
29,13926.0,1535341.5,1535341.5
30,5608.0,618282.0,618282.0
31,3823.0,421485.75,421485.75
32,1268.0,139797.0,139797.0
33,711.0,78387.75,78387.75
34,382.0,42115.5,42115.5
35,131.0,14442.75,14442.75
36,95.0,10473.75,10473.75
37,34.0,3748.5,3748.5
38,11.0,1212.75,1212.75
39,10.0,1102.5,1102.5
40,0.0,0.0,0.0
41,2.0,220.5,220.5
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
