,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,228.0,25137.0,25137.0
2,891.0,98232.75,98232.75
3,1531.0,168792.75,168792.75
4,2363.0,260520.75,260520.75
5,2912.0,321048.0,321048.0
6,3217.0,354674.25,354674.25
7,3062.0,337585.5,337585.5
8,3065.0,337916.25,337916.25
9,2541.0,280145.25,280145.25
10,2248.0,247842.0,247842.0
11,1886.0,207931.5,207931.5
12,1524.0,168021.0,168021.0
13,1068.0,117747.0,117747.0
14,914.0,100768.5,100768.5
15,622.0,68575.5,68575.5
16,416.0,45864.0,45864.0
17,281.0,30980.25,30980.25
18,213.0,23483.25,23483.25
19,136.0,14994.0,14994.0
20,77.0,8489.25,8489.25
21,23.0,2535.75,2535.75
22,26.0,2866.5,2866.5
23,0.0,0.0,0.0
24,6.0,661.5,661.5
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
