,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,4,441.0,0.0
16,0,2,220.5,0.0
17,0,9,992.25,0.0
18,0,11,1212.75,0.0
19,0,41,4520.25,0.0
20,2,81,8930.25,220.5
21,6,364,40131.0,661.5
22,40,698,76954.5,4410.0
23,112,2350,259087.5,12348.0
24,291,4990,550147.5,32082.75
25,679,12193,1344278.25,74859.75
26,1482,25429,2803547.25,163390.5
27,810,12854,1417153.5,89302.5
28,467,7873,867998.25,51486.75
29,140,2479,273309.75,15435.0
30,62,1326,146191.5,6835.5
31,11,319,35169.75,1212.75
32,20,149,16427.25,2205.0
33,0,50,5512.5,0.0
34,0,24,2646.0,0.0
35,0,7,771.75,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,3,330.75,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
