,pr,ft,ft-area,pr-area
0,185908,577811867,97771244.8904886,31457.395794712804
1,98041,96762,16373.047592830864,16589.466516284603
2,196782,194449,32902.61395360129,33297.37966776672
3,412302,407685,68984.16638642494,69765.40655029195
4,849662,836879,141607.85945351172,143770.86422169712
5,1634877,1615264,273317.97965096164,276636.6851597171
6,2874651,2850824,482386.4433433006,486418.19759594504
7,4210032,4156338,703291.7869193634,712377.320676928
8,5630243,5612790,949737.2708146292,952690.4838490608
9,5481293,5474390,926318.6789412926,927486.7319738189
10,3960387,3960063,670080.1964573755,670135.020328524
11,660187,660187,111709.89821591358,111709.89821591358
12,0,0,0.0,0.0
13,98106,98106,16600.465132410085,16600.465132410085
14,0,0,0.0,0.0
