,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,5.0,551.25,551.25
3,36.0,3969.0,3969.0
4,157.0,17309.25,17309.25
5,357.0,39359.25,39359.25
6,478.0,52699.5,52699.5
7,493.0,54353.25,54353.25
8,829.0,91397.25,91397.25
9,1371.0,151152.75,151152.75
10,1795.0,197898.75,197898.75
11,1806.0,199111.5,199111.5
12,2129.0,234722.25,234722.25
13,2282.0,251590.5,251590.5
14,2894.0,319063.5,319063.5
15,3279.0,361509.75,361509.75
16,3518.0,387859.5,387859.5
17,3826.0,421816.5,421816.5
18,4388.0,483777.0,483777.0
19,5148.0,567567.0,567567.0
20,5523.0,608910.75,608910.75
21,5669.0,625007.25,625007.25
22,5162.0,569110.5,569110.5
23,5154.0,568228.5,568228.5
24,4851.0,534822.75,534822.75
25,4561.0,502850.25,502850.25
26,4246.0,468121.5,468121.5
27,4364.0,481131.0,481131.0
28,4335.0,477933.75,477933.75
29,4709.0,519167.25,519167.25
30,4634.0,510898.5,510898.5
31,5021.0,553565.25,553565.25
32,4513.0,497558.25,497558.25
33,4385.0,483446.25,483446.25
34,4114.0,453568.5,453568.5
35,3994.0,440338.5,440338.5
36,3602.0,397120.5,397120.5
37,2909.0,320717.25,320717.25
38,2375.0,261843.75,261843.75
39,1488.0,164052.0,164052.0
40,1063.0,117195.75,117195.75
41,593.0,65378.25,65378.25
42,175.0,19293.75,19293.75
43,28.0,3087.0,3087.0
44,12.0,1323.0,1323.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
