,pr,ft,ft-area,pr-area
0,1603,15881987,2687382.7434294564,271.2427946023013
1,691,427,72.252447470482,116.92374988782917
2,1212,926,156.68797741842232,205.08188837054843
3,3311,2833,479.3704535922143,560.2525844842293
4,8427,5793,980.2305109988342,1425.9282782991845
5,20955,11993,2029.3292798910786,3545.7846293769326
6,15792,10895,1843.5372721098393,2672.156090055859
7,18349,5595,946.7270341858238,3104.8247274844825
8,1556,1556,263.2899490961826,263.2899490961826
9,686,686,116.07770249356123,116.07770249356123
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
