,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,2906.0,486.63827364308673,491.7227455485262
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,1909.0,320.46540754343437,323.0208951314991
16,3018.0,509.3719416963733,510.674207180128
17,13183.0,2207.1630162101333,2230.688559726848
18,15177.0,2544.1890126500307,2568.092260560902
19,63577.0,10701.477562196773,10757.831037074553
20,73901.0,12426.902293464864,12504.749696758992
21,169882.0,28569.316465984746,28745.644686605203
22,447276.0,75254.62456107349,75683.33886371733
23,623775.0,104961.48496692689,105548.64267189674
24,1612873.0,271747.84092471004,272913.39978702273
25,2023636.0,340991.8722642637,342418.392949359
26,2874146.0,484637.37667519075,486332.746809124
27,4792738.0,808177.0334198362,810976.6992617868
28,3267036.0,550654.8239994104,552813.45895591
29,2637930.0,444574.570038495,446362.7605522449
30,1131879.0,190633.86116411583,191524.6557153201
31,809879.0,136355.10084037104,137039.20352446483
32,275678.0,46406.92139899415,46647.33071139938
33,149264.0,25118.258635147733,25256.88365160193
34,68189.0,11456.007806787538,11538.225153547299
35,30065.0,5053.517892072053,5087.282981733118
36,37574.0,6313.954421202869,6357.876958444708
37,4162.0,699.6238680883297,704.2498509886325
38,3277.0,553.3997573643318,554.4994622032073
39,703.0,117.67895667941022,118.95426363407223
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
