,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,1040.0,114660.0,114660.0
2,2986.0,329206.5,329206.5
3,5233.0,576938.25,576938.25
4,8053.0,887843.25,887843.25
5,10431.0,1150017.75,1150017.75
6,13149.0,1449677.25,1449677.25
7,12036.0,1326969.0,1326969.0
8,12161.0,1340750.25,1340750.25
9,11247.0,1239981.75,1239981.75
10,9967.0,1098861.75,1098861.75
11,8516.0,938889.0,938889.0
12,7239.0,798099.75,798099.75
13,5576.0,614754.0,614754.0
14,4193.0,462278.25,462278.25
15,3384.0,373086.0,373086.0
16,2213.0,243983.25,243983.25
17,1814.0,199993.5,199993.5
18,1352.0,149058.0,149058.0
19,891.0,98232.75,98232.75
20,421.0,46415.25,46415.25
21,258.0,28444.5,28444.5
22,104.0,11466.0,11466.0
23,4.0,441.0,441.0
24,3.0,330.75,330.75
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
