,dist,area,dist-area-no-cos
0,126993.0,21328.978246247792,21488.419348053678
1,21072.0,3555.4916614329595,3565.5821384028022
2,11328.0,1917.7511714771845,1916.8049764534428
3,4.0,0.6696376065956248,0.6768379154143512
4,6372.0,1076.1536750523849,1078.2027992550616
5,3833.0,641.0148827428044,648.5799324458021
6,8993.0,1512.8638394782683,1521.7008433303151
7,1385.0,234.36429245426058,234.3551282122191
8,646.0,109.42302250624007,109.30932333941773
9,11388.0,1912.9487380758271,1926.9575451846579
10,14.0,2.342104865019653,2.3689327039502293
11,1691.0,283.3865427807191,286.133228741417
12,1074.0,182.50704967712565,181.7309802887533
13,10559.0,1774.4434414724092,1786.6828872150336
14,4401.0,743.5729707966652,744.6909164346399
15,16027.0,2699.365502648847,2711.920317586452
16,29090.0,4900.324316857219,4922.3037398508695
17,14537.0,2446.085019326775,2459.798194094606
18,45381.0,7645.659746982696,7678.895359854669
19,27384.0,4624.720753075506,4633.632368926648
20,59357.0,10020.170315157227,10043.76703631241
21,13201.0,2215.8570244900575,2233.7343303462126
22,6457.0,1084.652119162538,1092.5856049576164
23,45752.0,7710.135972511336,7741.67207650935
24,31491.0,5301.675960435718,5328.575698578334
25,18991.0,3195.3677028759666,3213.457212908486
26,48232.0,8130.669820986381,8161.311584066248
27,33084.0,5557.043322077607,5598.126398392099
28,296543.0,49942.37756312725,50177.88648767949
29,66933.0,11271.147594752461,11325.698048107193
30,171225.0,28864.450576395597,28972.893016705573
31,102215.0,17228.691198874996,17295.746881019477
32,202381.0,34114.61859687253,34244.78353986795
33,5417212.0,912175.6374998945,916643.6193594021
34,2928727.0,493099.66934400436,495568.36937443167
35,2149293.0,361849.4951943317,363680.7484336643
36,1836050.0,309267.7739203659,310677.0636491299
37,2900030.0,487597.6692555441,490712.56495977024
38,6397567.0,1077190.6817074905,1082528.9780009112
39,1159952.0,195369.0204964617,196274.87341517687
40,3662617.0,617874.004316827,619749.5138102912
41,534965.0,90342.64353067096,90521.1488549096
42,0.0,0.0,0.0
