,pr,ft,ft-area,pr-area
0,16,14021,1545815.25,1764.0
1,11,8454,932053.5,1212.75
2,4,1442,158980.5,441.0
3,1,287,31641.75,110.25
4,2,69,7607.25,220.5
5,2,73,8048.25,220.5
6,0,34,3748.5,0.0
7,0,22,2425.5,0.0
8,0,14,1543.5,0.0
9,0,3,330.75,0.0
10,0,5,551.25,0.0
11,0,2,220.5,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,0,0.0,0.0
17,0,0,0.0,0.0
18,0,0,0.0,0.0
19,0,0,0.0,0.0
20,0,0,0.0,0.0
21,0,0,0.0,0.0
22,0,0,0.0,0.0
23,0,0,0.0,0.0
24,0,0,0.0,0.0
25,0,0,0.0,0.0
26,0,0,0.0,0.0
27,0,0,0.0,0.0
28,0,0,0.0,0.0
29,0,0,0.0,0.0
30,0,0,0.0,0.0
31,0,0,0.0,0.0
32,0,0,0.0,0.0
33,0,0,0.0,0.0
