,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,3,330.75,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,8,882.0,0.0
17,0,3,330.75,0.0
18,0,18,1984.5,0.0
19,9,37,4079.25,992.25
20,9,106,11686.5,992.25
21,33,280,30870.0,3638.25
22,42,482,53140.5,4630.5
23,84,1233,135938.25,9261.0
24,113,1821,200765.25,12458.25
25,211,3470,382567.5,23262.75
26,644,7947,876156.75,71001.0
27,576,8373,923123.25,63504.0
28,652,9707,1070196.75,71883.0
29,319,4825,531956.25,35169.75
30,195,3386,373306.5,21498.75
31,65,1183,130425.75,7166.25
32,22,554,61078.5,2425.5
33,23,265,29216.25,2535.75
34,10,93,10253.25,1102.5
35,0,49,5402.25,0.0
36,0,13,1433.25,0.0
37,0,2,220.5,0.0
38,0,10,1102.5,0.0
39,0,2,220.5,0.0
40,0,6,661.5,0.0
41,0,1,110.25,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
