,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,10.0,1102.5,1102.5
18,44.0,4851.0,4851.0
19,24.0,2646.0,2646.0
20,103.0,11355.75,11355.75
21,359.0,39579.75,39579.75
22,1312.0,144648.0,144648.0
23,3140.0,346185.0,346185.0
24,8095.0,892473.75,892473.75
25,18583.0,2048775.75,2048775.75
26,36970.0,4075942.5,4075942.5
27,30064.0,3314556.0,3314556.0
28,13522.0,1490800.5,1490800.5
29,5981.0,659405.25,659405.25
30,2530.0,278932.5,278932.5
31,1000.0,110250.0,110250.0
32,372.0,41013.0,41013.0
33,123.0,13560.75,13560.75
34,39.0,4299.75,4299.75
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
