,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,1.0,110.25,110.25
15,0.0,0.0,0.0
16,1.0,110.25,110.25
17,0.0,0.0,0.0
18,1.0,110.25,110.25
19,4.0,441.0,441.0
20,0.0,0.0,0.0
21,4.0,441.0,441.0
22,21.0,2315.25,2315.25
23,37.0,4079.25,4079.25
24,86.0,9481.5,9481.5
25,121.0,13340.25,13340.25
26,141.0,15545.25,15545.25
27,197.0,21719.25,21719.25
28,132.0,14553.0,14553.0
29,138.0,15214.5,15214.5
30,36.0,3969.0,3969.0
31,37.0,4079.25,4079.25
32,14.0,1543.5,1543.5
33,5.0,551.25,551.25
34,9.0,992.25,992.25
35,1.0,110.25,110.25
36,2.0,220.5,220.5
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
