,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,241624.0,40686.02794985691,40885.0711185193
2,205713.0,34652.833658807045,34808.58952340811
3,162103.0,27310.950588958225,27429.364150603145
4,177087.0,29825.910858806354,29964.798981745305
5,159500.0,26866.892222721268,26988.911877147257
6,139621.0,23518.98385856481,23625.196647016783
7,182871.0,30824.171794717488,30943.506607434458
8,156268.0,26346.897678582653,26442.02684149246
9,143828.0,24269.82585936981,24337.06092455383
10,207726.0,35089.486051547334,35149.20820434038
11,256279.0,43244.37536419883,43364.83603111863
12,336506.0,56826.167370793024,56940.00489110542
13,383166.0,64750.4414621969,64835.319174413824
14,430335.0,72610.07893113025,72816.7610824587
15,539411.0,91000.64524609348,91273.45419789266
16,640330.0,108007.17256959781,108349.90559431788
17,825277.0,139094.76453285365,139644.69107985237
18,1096148.0,184628.39016041125,185478.63182640256
19,1176536.0,198117.55304905484,199081.04341248478
20,1148727.0,193468.94477037896,194375.49701504537
21,1213600.0,204420.96196437726,205352.62353671418
22,999541.0,168424.16908683753,169131.81170279402
23,914976.0,154160.42875322604,154822.61212354037
24,928681.0,156568.52749598093,157141.62803122879
25,947718.0,159806.77207142758,160362.86888016452
26,984094.0,165828.78420693384,166518.03288294264
27,998234.0,168397.44506876252,168910.65491393238
28,1084949.0,182955.53937726215,183583.65487272124
29,810555.0,136514.39504646865,137153.58913216987
30,772495.0,130109.30825097427,130713.47636700231
31,639379.0,107660.69066005683,108188.98737992812
32,625034.0,105214.65143383024,105761.6774057734
33,506440.0,85266.37652175916,85694.44847061101
34,434725.0,73200.00874492347,73559.59069462596
35,393713.0,66249.07781658105,66619.97154788261
36,270443.0,45555.825086076744,45761.51908960085
