,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,1047.0,115431.75,115431.75
2,762.0,84010.5,84010.5
3,650.0,71662.5,71662.5
4,527.0,58101.75,58101.75
5,652.0,71883.0,71883.0
6,481.0,53030.25,53030.25
7,551.0,60747.75,60747.75
8,580.0,63945.0,63945.0
9,483.0,53250.75,53250.75
10,753.0,83018.25,83018.25
11,941.0,103745.25,103745.25
12,1056.0,116424.0,116424.0
13,1407.0,155121.75,155121.75
14,1767.0,194811.75,194811.75
15,1880.0,207270.0,207270.0
16,2279.0,251259.75,251259.75
17,2684.0,295911.0,295911.0
18,3137.0,345854.25,345854.25
19,3621.0,399215.25,399215.25
20,3253.0,358643.25,358643.25
21,3122.0,344200.5,344200.5
22,2961.0,326450.25,326450.25
23,3087.0,340341.75,340341.75
24,2714.0,299218.5,299218.5
25,3060.0,337365.0,337365.0
26,2705.0,298226.25,298226.25
27,2471.0,272427.75,272427.75
28,2702.0,297895.5,297895.5
29,2270.0,250267.5,250267.5
30,2040.0,224910.0,224910.0
31,1901.0,209585.25,209585.25
32,1587.0,174966.75,174966.75
33,1354.0,149278.5,149278.5
34,1424.0,156996.0,156996.0
35,1264.0,139356.0,139356.0
36,1056.0,116424.0,116424.0
