,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,2,220.5,0.0
8,0,3,330.75,0.0
9,0,10,1102.5,0.0
10,0,24,2646.0,0.0
11,1,75,8268.75,110.25
12,2,109,12017.25,220.5
13,0,202,22270.5,0.0
14,1,305,33626.25,110.25
15,6,601,66260.25,661.5
16,18,1481,163280.25,1984.5
17,36,2115,233178.75,3969.0
18,135,6634,731398.5,14883.75
19,278,10416,1148364.0,30649.5
20,422,19108,2106657.0,46525.5
21,1449,52081,5741930.25,159752.25
22,2216,73216,8072064.0,244314.0
23,5219,161571,17813202.75,575394.75
24,5909,175426,19340716.5,651467.25
25,7170,193219,21302394.75,790492.5
26,7834,206098,22722304.5,863698.5
27,3963,99392,10957968.0,436920.75
28,3120,78199,8621439.75,343980.0
29,1184,31360,3457440.0,130536.0
30,703,21621,2383715.25,77505.75
31,292,7552,832608.0,32193.0
32,156,4294,473413.5,17199.0
33,74,2651,292272.75,8158.5
34,29,1085,119621.25,3197.25
35,22,754,83128.5,2425.5
36,8,275,30318.75,882.0
37,4,129,14222.25,441.0
38,3,110,12127.5,330.75
39,0,64,7056.0,0.0
40,0,41,4520.25,0.0
41,0,12,1323.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
