,dist,area,dist-area-no-cos
0,251.0,27672.75,27672.75
1,12.0,1323.0,1323.0
2,12.0,1323.0,1323.0
3,12.0,1323.0,1323.0
4,3.0,330.75,330.75
5,0.0,0.0,0.0
6,4.0,441.0,441.0
7,14.0,1543.5,1543.5
8,1.0,110.25,110.25
9,9.0,992.25,992.25
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,34.0,3748.5,3748.5
14,32.0,3528.0,3528.0
15,38.0,4189.5,4189.5
16,51.0,5622.75,5622.75
17,65.0,7166.25,7166.25
18,74.0,8158.5,8158.5
19,27.0,2976.75,2976.75
20,125.0,13781.25,13781.25
21,36.0,3969.0,3969.0
22,33.0,3638.25,3638.25
23,220.0,24255.0,24255.0
24,45.0,4961.25,4961.25
25,47.0,5181.75,5181.75
26,103.0,11355.75,11355.75
27,140.0,15435.0,15435.0
28,426.0,46966.5,46966.5
29,103.0,11355.75,11355.75
30,334.0,36823.5,36823.5
31,134.0,14773.5,14773.5
32,374.0,41233.5,41233.5
33,5713.0,629858.25,629858.25
34,3203.0,353130.75,353130.75
35,1598.0,176179.5,176179.5
36,2209.0,243542.25,243542.25
37,2801.0,308810.25,308810.25
38,6032.0,665028.0,665028.0
39,1156.0,127449.0,127449.0
40,2614.0,288193.5,288193.5
41,1117.0,123149.25,123149.25
42,0.0,0.0,0.0
