,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,1076.0,118629.0,118629.0
2,3370.0,371542.5,371542.5
3,5794.0,638788.5,638788.5
4,8377.0,923564.25,923564.25
5,10539.0,1161924.75,1161924.75
6,12206.0,1345711.5,1345711.5
7,11721.0,1292240.25,1292240.25
8,11549.0,1273277.25,1273277.25
9,10133.0,1117163.25,1117163.25
10,8798.0,969979.5,969979.5
11,7368.0,812322.0,812322.0
12,5832.0,642978.0,642978.0
13,4238.0,467239.5,467239.5
14,3400.0,374850.0,374850.0
15,2424.0,267246.0,267246.0
16,1770.0,195142.5,195142.5
17,1028.0,113337.0,113337.0
18,682.0,75190.5,75190.5
19,371.0,40902.75,40902.75
20,203.0,22380.75,22380.75
21,76.0,8379.0,8379.0
22,53.0,5843.25,5843.25
23,0.0,0.0,0.0
24,14.0,1543.5,1543.5
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
