,pr,ft,ft-area,pr-area
0,0,1005,110801.25,0.0
1,3,740,81585.0,330.75
2,0,538,59314.5,0.0
3,7,451,49722.75,771.75
4,0,1198,132079.5,0.0
5,1,480,52920.0,110.25
6,1,563,62070.75,110.25
7,5,760,83790.0,551.25
8,0,278,30649.5,0.0
9,3,1093,120503.25,330.75
10,6,684,75411.0,661.5
11,0,463,51045.75,0.0
12,0,400,44100.0,0.0
13,0,1059,116754.75,0.0
14,0,322,35500.5,0.0
15,0,474,52258.5,0.0
16,0,816,89964.0,0.0
17,4,251,27672.75,441.0
18,0,1281,141230.25,0.0
19,0,800,88200.0,0.0
20,0,608,67032.0,0.0
21,0,518,57109.5,0.0
22,0,1125,124031.25,0.0
23,0,515,56778.75,0.0
24,1,660,72765.0,110.25
25,0,827,91176.75,0.0
26,0,343,37815.75,0.0
27,3,1260,138915.0,330.75
28,0,825,90956.25,0.0
29,0,518,57109.5,0.0
30,0,474,52258.5,0.0
31,0,1090,120172.5,0.0
32,0,469,51707.25,0.0
33,0,539,59424.75,0.0
34,2,713,78608.25,220.5
35,0,286,31531.5,0.0
