,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,379.0,63.41791794984839,64.13039248550977
2,1118.0,188.4716793113438,189.17619735831116
3,2047.0,345.79850833315123,346.37180321329424
4,1974.0,333.7791831263478,334.01951125698236
5,3055.0,516.1207113112001,516.9349578977108
6,4377.0,739.2038973653628,740.6298889421538
7,6368.0,1074.0368402363774,1077.5259613396472
8,9392.0,1584.421915481956,1589.2154253928968
9,9949.0,1679.310199715144,1683.465105114345
10,11195.0,1888.9272621486173,1894.3001157659155
11,12707.0,2144.7472987165706,2150.14484779254
12,14529.0,2452.781200405925,2458.4445182637774
13,17101.0,2887.832146543866,2893.6512978752053
14,17684.0,2986.8648392959544,2992.3004240468467
15,17699.0,2988.2985623634427,2994.8385662296505
16,19606.0,3311.096390156749,3317.5210424034426
17,20531.0,3466.827591950888,3474.039810343011
18,21538.0,3639.01082256356,3644.433755548574
19,23227.0,3923.1277201547387,3930.2285653322842
20,23376.0,3949.035543089843,3955.4407776814687
21,22938.0,3876.294175332457,3881.327025943597
22,22856.0,3861.6372665536815,3867.451848677603
23,22026.0,3720.0017350137005,3727.007981229125
24,22772.0,3845.0461062518875,3853.2382524539016
25,19726.0,3328.708603190694,3337.826179865873
26,20711.0,3490.6112797709234,3504.4975165366573
27,17859.0,3008.1572807038274,3021.9120828462246
28,18015.0,3032.2970212294404,3048.308761547384
29,18680.0,3140.29615982801,3160.8330649850204
30,17003.0,2857.509342979927,2877.0687689475535
31,17499.0,2939.008931370793,2960.9966704589333
32,14094.0,2365.2026452819246,2384.8383949624667
33,13337.0,2237.0282550176544,2256.7468194703006
34,12905.0,2164.0864097244635,2183.648324605551
35,12499.0,2094.964625972773,2114.949276190994
36,10025.0,1680.1720144884334,1696.3250255072178
37,9372.0,1570.8427341558463,1585.831235815825
38,7867.0,1318.2693711161878,1331.1709701411753
39,6571.0,1101.3678561082365,1111.8754855469256
40,5025.0,841.647916612176,850.2776312392788
41,3866.0,647.3708163545072,654.1638452479705
42,2031.0,339.879824695501,343.66445155163683
43,1156.0,193.4606148336396,195.6061575547475
44,437.0,73.20853603814341,73.94454225901788
45,449.0,75.19461374778507,75.97505600526092
46,115.0,19.24389122368768,19.4590900681626
47,77.0,12.887702667460644,13.029129871726262
48,21.0,3.506950672365213,3.553399055925344
49,0.0,0.0,0.0
50,31.0,5.21492238790896,5.2454938444612225
51,39.0,6.57207557925612,6.599169675289924
52,28.0,4.711884011174594,4.7378654079004585
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,31.0,5.220321989828543,5.2454938444612225
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
