,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,0,0.0,0.0
17,0,0,0.0,0.0
18,0,4,441.0,0.0
19,0,0,0.0,0.0
20,1,4,441.0,110.25
21,0,29,3197.25,0.0
22,15,114,12568.5,1653.75
23,41,553,60968.25,4520.25
24,167,2404,265041.0,18411.75
25,669,9263,1021245.75,73757.25
26,1363,18959,2090229.75,150270.75
27,675,10554,1163578.5,74418.75
28,217,3465,382016.25,23924.25
29,69,886,97681.5,7607.25
30,10,233,25688.25,1102.5
31,2,39,4299.75,220.5
32,0,8,882.0,0.0
33,0,9,992.25,0.0
34,0,0,0.0,0.0
35,0,0,0.0,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
