,dist,area,dist-area-no-cos
0,6169.0,1036.8910739113023,1043.8532750477832
1,281.0,47.40404831746845,47.54786355785817
2,33.0,5.5804183320828145,5.583912802168398
3,211.0,35.68018923041193,35.70320003810703
4,252.0,42.3855938359745,42.640788671104126
5,129.0,21.59357177459085,21.828022772112828
6,174.0,29.37053525741818,29.44244932052428
7,44.0,7.37112830438411,7.445217069557864
8,77.0,13.036617947425981,13.029129871726262
9,396.0,66.84839225145979,67.00695362602077
10,105.0,17.555114158612653,17.76699527962672
11,86.0,14.547470865803646,14.552015181408551
12,51.0,8.607012876562887,8.629683421532977
13,743.0,125.01549773372626,125.72264278821574
14,575.0,97.00644259929507,97.29545034081299
15,140.0,23.534288641005332,23.68932703950229
16,848.0,143.24322167209573,143.48963806784246
17,704.0,119.08063072334382,119.12347311292582
18,1213.0,204.35626941935445,205.25109784940202
19,647.0,109.16774603056356,109.47853281827132
20,1650.0,278.0329680390624,279.19564010841987
21,509.0,85.3781185108893,86.12762473647619
22,345.0,58.17199980824807,58.37727020448779
23,2251.0,380.1348013044639,380.89053689942614
24,924.0,155.98124574525048,156.34955846071514
25,367.0,61.751859837686595,62.09987873926673
26,1315.0,221.61700236629727,222.51046469246796
27,1662.0,280.1197749921254,281.2261538546629
28,6946.0,1172.2188157018666,1175.329040117021
29,1667.0,280.7496236225378,282.07220124893087
30,4402.0,741.1001917189313,744.8601259134936
31,2280.0,384.15271866790744,385.7976117861802
32,6194.0,1043.818666088534,1048.083512019123
33,104529.0,17618.039239507394,17687.29761508668
34,60268.0,10154.732492850351,10197.91687154803
35,39721.0,6694.278737813096,6721.169709543361
36,38264.0,6450.014939313743,6474.631498853684
37,52377.0,8815.31802643828,8862.684873914368
38,119361.0,20106.482453841098,20197.012605443095
39,24725.0,4166.831297660757,4183.704364654958
40,60709.0,10245.632757108271,10272.538251722463
41,14569.0,2459.8991203054907,2465.212897417921
42,0.0,0.0,0.0
