,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,6,661.5,0.0
14,0,5,551.25,0.0
15,0,4,441.0,0.0
16,0,23,2535.75,0.0
17,0,73,8048.25,0.0
18,0,260,28665.0,0.0
19,7,860,94815.0,771.75
20,78,2559,282129.75,8599.5
21,210,7987,880566.75,23152.5
22,636,20489,2258912.25,70119.0
23,1808,52597,5798819.25,199332.0
24,4277,113855,12552513.75,471539.25
25,10368,269140,29672685.0,1143072.0
26,12311,351000,38697750.0,1357287.75
27,6097,185186,20416756.5,672194.25
28,2774,88451,9751722.75,305833.5
29,1156,36847,4062381.75,127449.0
30,402,13930,1535782.5,44320.5
31,105,4744,523026.0,11576.25
32,21,1481,163280.25,2315.25
33,2,486,53581.5,220.5
34,0,161,17750.25,0.0
35,2,61,6725.25,220.5
36,0,21,2315.25,0.0
37,0,0,0.0,0.0
38,0,9,992.25,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
