,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,11,1212.75,0.0
14,0,3,330.75,0.0
15,0,6,661.5,0.0
16,0,24,2646.0,0.0
17,7,118,13009.5,771.75
18,12,380,41895.0,1323.0
19,85,1266,139576.5,9371.25
20,413,4589,505937.25,45533.25
21,1248,14338,1580764.5,137592.0
22,3245,40296,4442634.0,357761.25
23,8608,103355,11394888.75,949032.0
24,20809,234340,25835985.0,2294192.25
25,42206,474159,52276029.75,4653211.5
26,31418,380523,41952660.75,3463834.5
27,11595,145407,16031121.75,1278348.75
28,4941,63167,6964161.75,544745.25
29,1918,23495,2590323.75,211459.5
30,746,9021,994565.25,82246.5
31,217,2859,315204.75,23924.25
32,61,813,89633.25,6725.25
33,11,185,20396.25,1212.75
34,8,65,7166.25,882.0
35,0,42,4630.5,0.0
36,0,2,220.5,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
