,dist,area,dist-area-no-cos
0,335.0,36933.75,36933.75
1,62.0,6835.5,6835.5
2,17.0,1874.25,1874.25
3,15.0,1653.75,1653.75
4,28.0,3087.0,3087.0
5,6.0,661.5,661.5
6,6.0,661.5,661.5
7,15.0,1653.75,1653.75
8,2.0,220.5,220.5
9,72.0,7938.0,7938.0
10,18.0,1984.5,1984.5
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,83.0,9150.75,9150.75
14,80.0,8820.0,8820.0
15,82.0,9040.5,9040.5
16,81.0,8930.25,8930.25
17,65.0,7166.25,7166.25
18,162.0,17860.5,17860.5
19,125.0,13781.25,13781.25
20,300.0,33075.0,33075.0
21,52.0,5733.0,5733.0
22,44.0,4851.0,4851.0
23,406.0,44761.5,44761.5
24,159.0,17529.75,17529.75
25,85.0,9371.25,9371.25
26,222.0,24475.5,24475.5
27,275.0,30318.75,30318.75
28,1362.0,150160.5,150160.5
29,227.0,25026.75,25026.75
30,756.0,83349.0,83349.0
31,340.0,37485.0,37485.0
32,996.0,109809.0,109809.0
33,20106.0,2216686.5,2216686.5
34,10896.0,1201284.0,1201284.0
35,6957.0,767009.25,767009.25
36,5995.0,660948.75,660948.75
37,8632.0,951678.0,951678.0
38,21793.0,2402678.25,2402678.25
39,4060.0,447615.0,447615.0
40,12574.0,1386283.5,1386283.5
41,2009.0,221492.25,221492.25
42,0.0,0.0,0.0
