,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,2.0,220.5,220.5
15,11.0,1212.75,1212.75
16,14.0,1543.5,1543.5
17,33.0,3638.25,3638.25
18,44.0,4851.0,4851.0
19,148.0,16317.0,16317.0
20,215.0,23703.75,23703.75
21,404.0,44541.0,44541.0
22,1182.0,130315.5,130315.5
23,1840.0,202860.0,202860.0
24,4926.0,543091.5,543091.5
25,6404.0,706041.0,706041.0
26,9172.0,1011213.0,1011213.0
27,15297.0,1686494.25,1686494.25
28,9606.0,1059061.5,1059061.5
29,7851.0,865572.75,865572.75
30,3307.0,364596.75,364596.75
31,2231.0,245967.75,245967.75
32,756.0,83349.0,83349.0
33,388.0,42777.0,42777.0
34,236.0,26019.0,26019.0
35,77.0,8489.25,8489.25
36,49.0,5402.25,5402.25
37,25.0,2756.25,2756.25
38,11.0,1212.75,1212.75
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
