,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,24,2646.0,0.0
3,0,6,661.5,0.0
4,12,15,1653.75,1323.0
5,18,54,5953.5,1984.5
6,0,64,7056.0,0.0
7,6,145,15986.25,661.5
8,5,63,6945.75,551.25
9,36,132,14553.0,3969.0
10,39,286,31531.5,4299.75
11,44,341,37595.25,4851.0
12,8,349,38477.25,882.0
13,85,554,61078.5,9371.25
14,68,707,77946.75,7497.0
15,67,754,83128.5,7386.75
16,54,1031,113667.75,5953.5
17,123,1368,150822.0,13560.75
18,91,1366,150601.5,10032.75
19,137,1600,176400.0,15104.25
20,109,1421,156665.25,12017.25
21,153,1866,205726.5,16868.25
22,120,2250,248062.5,13230.0
23,73,1936,213444.0,8048.25
24,206,2005,221051.25,22711.5
25,99,1572,173313.0,10914.75
26,116,1565,172541.25,12789.0
27,121,1840,202860.0,13340.25
28,151,1830,201757.5,16647.75
29,146,1817,200324.25,16096.5
30,183,1602,176620.5,20175.75
31,118,1406,155011.5,13009.5
32,157,1365,150491.25,17309.25
33,94,1473,162398.25,10363.5
34,54,1394,153688.5,5953.5
35,87,1324,145971.0,9591.75
36,47,1099,121164.75,5181.75
37,43,653,71993.25,4740.75
38,27,785,86546.25,2976.75
39,46,974,107383.5,5071.5
40,44,823,90735.75,4851.0
41,6,690,76072.5,661.5
42,6,680,74970.0,661.5
43,8,444,48951.0,882.0
44,0,379,41784.75,0.0
45,0,338,37264.5,0.0
46,0,215,23703.75,0.0
47,0,170,18742.5,0.0
48,0,297,32744.25,0.0
49,0,200,22050.0,0.0
50,0,159,17529.75,0.0
51,0,59,6504.75,0.0
52,0,103,11355.75,0.0
53,0,115,12678.75,0.0
54,0,45,4961.25,0.0
55,0,81,8930.25,0.0
56,0,37,4079.25,0.0
57,0,6,661.5,0.0
58,0,0,0.0,0.0
59,0,0,0.0,0.0
60,0,0,0.0,0.0
61,0,0,0.0,0.0
62,0,0,0.0,0.0
63,0,0,0.0,0.0
