,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,6,661.5,0.0
9,0,2,220.5,0.0
10,0,16,1764.0,0.0
11,0,3,330.75,0.0
12,0,22,2425.5,0.0
13,0,29,3197.25,0.0
14,1,71,7827.75,110.25
15,2,95,10473.75,220.5
16,3,213,23483.25,330.75
17,10,351,38697.75,1102.5
18,18,878,96799.5,1984.5
19,54,1151,126897.75,5953.5
20,84,1892,208593.0,9261.0
21,131,4325,476831.25,14442.75
22,131,4067,448386.75,14442.75
23,177,6790,748597.5,19514.25
24,128,5227,576276.75,14112.0
25,135,4399,484989.75,14883.75
26,146,4052,446733.0,16096.5
27,34,1948,214767.0,3748.5
28,40,1616,178164.0,4410.0
29,29,822,90625.5,3197.25
30,15,782,86215.5,1653.75
31,6,333,36713.25,661.5
32,1,191,21057.75,110.25
33,3,164,18081.0,330.75
34,0,56,6174.0,0.0
35,1,36,3969.0,110.25
36,0,41,4520.25,0.0
37,0,9,992.25,0.0
38,0,22,2425.5,0.0
39,0,22,2425.5,0.0
40,0,11,1212.75,0.0
41,0,6,661.5,0.0
42,0,2,220.5,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,2,220.5,0.0
