,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,12521.0,2093.8930721389906,2118.671884725773
2,7454.0,1246.5361360693264,1261.2874553746435
3,2594.0,433.7959131961138,438.9293881462068
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,26971.0,4510.373775949262,4563.748854160117
19,111110.0,18580.980692066387,18800.865195422142
20,44376.0,7421.020602926272,7508.839833606813
21,26443.0,4422.07607272353,4474.406249325422
22,34215.0,5721.791507326537,5789.502318975507
23,36342.0,6077.490777707467,6149.410880497088
24,55543.0,9288.48358005079,9398.402083964827
25,43202.0,7224.691997647846,7310.187905432701
26,113543.0,18987.852494998595,19212.55185747292
27,198140.0,33135.050979444095,33527.166140049885
28,575844.0,96298.67919757232,97438.26314096541
29,621580.0,103947.13327850425,105177.22786581311
30,477659.0,79879.15269905253,80824.4304597259
31,263066.0,43992.65832723547,44513.26076409793
32,139221.0,23281.997236343934,23557.51285547535
33,77510.0,12962.035941338005,13115.42670594159
34,45367.0,7586.746026973052,7676.5264271507185
35,30121.0,5037.149846330048,5096.758712548918
36,15698.0,2625.1843659801834,2656.2503990436217
