,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,70.0,7717.5,7717.5
2,270.0,29767.5,29767.5
3,455.0,50163.75,50163.75
4,693.0,76403.25,76403.25
5,854.0,94153.5,94153.5
6,1218.0,134284.5,134284.5
7,1177.0,129764.25,129764.25
8,992.0,109368.0,109368.0
9,838.0,92389.5,92389.5
10,698.0,76954.5,76954.5
11,645.0,71111.25,71111.25
12,525.0,57881.25,57881.25
13,416.0,45864.0,45864.0
14,225.0,24806.25,24806.25
15,144.0,15876.0,15876.0
16,151.0,16647.75,16647.75
17,99.0,10914.75,10914.75
18,45.0,4961.25,4961.25
19,30.0,3307.5,3307.5
20,7.0,771.75,771.75
21,2.0,220.5,220.5
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
