,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,4.0,441.0,441.0
12,9.0,992.25,992.25
13,4.0,441.0,441.0
14,22.0,2425.5,2425.5
15,27.0,2976.75,2976.75
16,34.0,3748.5,3748.5
17,120.0,13230.0,13230.0
18,239.0,26349.75,26349.75
19,499.0,55014.75,55014.75
20,825.0,90956.25,90956.25
21,1371.0,151152.75,151152.75
22,3931.0,433392.75,433392.75
23,5036.0,555219.0,555219.0
24,11075.0,1221018.75,1221018.75
25,14196.0,1565109.0,1565109.0
26,19449.0,2144252.25,2144252.25
27,31478.0,3470449.5,3470449.5
28,19304.0,2128266.0,2128266.0
29,16906.0,1863886.5,1863886.5
30,6799.0,749589.75,749589.75
31,5153.0,568118.25,568118.25
32,2030.0,223807.5,223807.5
33,1004.0,110691.0,110691.0
34,689.0,75962.25,75962.25
35,162.0,17860.5,17860.5
36,205.0,22601.25,22601.25
37,62.0,6835.5,6835.5
38,46.0,5071.5,5071.5
39,29.0,3197.25,3197.25
40,5.0,551.25,551.25
41,14.0,1543.5,1543.5
42,0.0,0.0,0.0
43,2.0,220.5,220.5
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
