,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,3.0,330.75,330.75
17,0.0,0.0,0.0
18,13.0,1433.25,1433.25
19,11.0,1212.75,1212.75
20,17.0,1874.25,1874.25
21,142.0,15655.5,15655.5
22,501.0,55235.25,55235.25
23,1776.0,195804.0,195804.0
24,6238.0,687739.5,687739.5
25,22826.0,2516566.5,2516566.5
26,68404.0,7541541.0,7541541.0
27,100790.0,11112097.5,11112097.5
28,42596.0,4696209.0,4696209.0
29,13141.0,1448795.25,1448795.25
30,3588.0,395577.0,395577.0
31,949.0,104627.25,104627.25
32,253.0,27893.25,27893.25
33,75.0,8268.75,8268.75
34,26.0,2866.5,2866.5
35,12.0,1323.0,1323.0
36,0.0,0.0,0.0
37,6.0,661.5,661.5
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
