,pr,ft,ft-area,pr-area
0,27,946,104296.5,2976.75
1,49,2236,246519.0,5402.25
2,70,2969,327332.25,7717.5
3,78,3314,365368.5,8599.5
4,93,3752,413658.0,10253.25
5,103,3443,379590.75,11355.75
6,97,3132,345303.0,10694.25
7,78,3086,340231.5,8599.5
8,77,2972,327663.0,8489.25
9,97,3180,350595.0,10694.25
10,47,2484,273861.0,5181.75
11,62,2156,237699.0,6835.5
12,62,1845,203411.25,6835.5
13,44,1438,158539.5,4851.0
14,37,1200,132300.0,4079.25
15,29,1005,110801.25,3197.25
16,28,753,83018.25,3087.0
17,22,553,60968.25,2425.5
18,0,348,38367.0,0.0
19,1,254,28003.5,110.25
20,3,161,17750.25,330.75
21,0,77,8489.25,0.0
22,0,17,1874.25,0.0
23,2,24,2646.0,220.5
24,0,17,1874.25,0.0
25,0,2,220.5,0.0
26,0,0,0.0,0.0
27,0,0,0.0,0.0
28,0,0,0.0,0.0
29,0,0,0.0,0.0
30,0,0,0.0,0.0
31,0,0,0.0,0.0
32,0,0,0.0,0.0
33,0,0,0.0,0.0
