,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,77.0,8489.25,8489.25
2,303.0,33405.75,33405.75
3,501.0,55235.25,55235.25
4,772.0,85113.0,85113.0
5,958.0,105619.5,105619.5
6,1324.0,145971.0,145971.0
7,1277.0,140789.25,140789.25
8,1095.0,120723.75,120723.75
9,954.0,105178.5,105178.5
10,765.0,84341.25,84341.25
11,714.0,78718.5,78718.5
12,566.0,62401.5,62401.5
13,444.0,48951.0,48951.0
14,244.0,26901.0,26901.0
15,168.0,18522.0,18522.0
16,167.0,18411.75,18411.75
17,112.0,12348.0,12348.0
18,55.0,6063.75,6063.75
19,38.0,4189.5,4189.5
20,10.0,1102.5,1102.5
21,4.0,441.0,441.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
