,dist,area,dist-area-no-cos
0,10.0,1102.5,1102.5
1,0.0,0.0,0.0
2,2.0,220.5,220.5
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,1.0,110.25,110.25
7,1.0,110.25,110.25
8,2.0,220.5,220.5
9,2.0,220.5,220.5
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,3.0,330.75,330.75
15,1.0,110.25,110.25
16,4.0,441.0,441.0
17,0.0,0.0,0.0
18,4.0,441.0,441.0
19,0.0,0.0,0.0
20,6.0,661.5,661.5
21,2.0,220.5,220.5
22,2.0,220.5,220.5
23,6.0,661.5,661.5
24,3.0,330.75,330.75
25,0.0,0.0,0.0
26,8.0,882.0,882.0
27,4.0,441.0,441.0
28,25.0,2756.25,2756.25
29,4.0,441.0,441.0
30,16.0,1764.0,1764.0
31,1.0,110.25,110.25
32,16.0,1764.0,1764.0
33,193.0,21278.25,21278.25
34,104.0,11466.0,11466.0
35,45.0,4961.25,4961.25
36,71.0,7827.75,7827.75
37,91.0,10032.75,10032.75
38,200.0,22050.0,22050.0
39,27.0,2976.75,2976.75
40,91.0,10032.75,10032.75
41,41.0,4520.25,4520.25
42,0.0,0.0,0.0
