,pr,ft,ft-area,pr-area
0,0,0,0.0,0.0
1,0,0,0.0,0.0
2,0,0,0.0,0.0
3,0,0,0.0,0.0
4,0,0,0.0,0.0
5,0,0,0.0,0.0
6,0,0,0.0,0.0
7,0,0,0.0,0.0
8,0,0,0.0,0.0
9,0,0,0.0,0.0
10,0,0,0.0,0.0
11,0,0,0.0,0.0
12,0,0,0.0,0.0
13,0,0,0.0,0.0
14,0,0,0.0,0.0
15,0,0,0.0,0.0
16,0,0,0.0,0.0
17,0,0,0.0,0.0
18,0,0,0.0,0.0
19,0,6,661.5,0.0
20,0,0,0.0,0.0
21,0,21,2315.25,0.0
22,2,109,12017.25,220.5
23,24,717,79049.25,2646.0
24,203,4170,459742.5,22380.75
25,1288,21874,2411608.5,142002.0
26,2064,35446,3907921.5,227556.0
27,454,7290,803722.5,50053.5
28,72,1351,148947.75,7938.0
29,15,242,26680.5,1653.75
30,0,21,2315.25,0.0
31,0,9,992.25,0.0
32,0,0,0.0,0.0
33,0,0,0.0,0.0
34,0,0,0.0,0.0
35,0,0,0.0,0.0
36,0,0,0.0,0.0
37,0,0,0.0,0.0
38,0,0,0.0,0.0
39,0,0,0.0,0.0
40,0,0,0.0,0.0
41,0,0,0.0,0.0
42,0,0,0.0,0.0
43,0,0,0.0,0.0
44,0,0,0.0,0.0
45,0,0,0.0,0.0
46,0,0,0.0,0.0
47,0,0,0.0,0.0
48,0,0,0.0,0.0
49,0,0,0.0,0.0
50,0,0,0.0,0.0
