,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,3346.0,566.763828646872,566.1749162441048
20,17554.0,2939.3844041472094,2970.3031917958806
21,85643.0,14378.364819451157,14491.607397457821
22,307843.0,51704.54392964535,52089.953598725035
23,684738.0,115150.76443152451,115864.160131248
24,1941779.0,326993.4531334582,328567.4126388409
25,4612784.0,776596.8712224696,780526.7767041682
26,8538391.0,1438613.3153584166,1444776.6913581644
27,6837423.0,1151940.307426886,1156956.782531535
28,3115249.0,524653.8403857047,527129.6597891606
29,1353680.0,227829.0545077532,229055.48733452475
30,603581.0,101460.62944680043,102131.62645592738
31,242159.0,40690.165435897565,40975.59818970597
32,53784.0,9027.78807701176,9100.762610661366
33,18507.0,3113.784480855513,3131.5598251433494
34,7986.0,1336.4887602000526,1351.3068981247523
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
