,pr,ft,ft-area,pr-area
0,469,42228,4655637.0,51707.25
1,407,37389,4122137.25,44871.75
2,367,35477,3911339.25,40461.75
3,249,34683,3823800.75,27452.25
4,289,33821,3728765.25,31862.25
5,262,31047,3422931.75,28885.5
6,335,29235,3223158.75,36933.75
7,292,27677,3051389.25,32193.0
8,232,23857,2630234.25,25578.0
9,270,25798,2844229.5,29767.5
10,258,22487,2479191.75,28444.5
11,255,19642,2165530.5,28113.75
12,296,16969,1870832.25,32634.0
13,244,15151,1670397.75,26901.0
14,343,13857,1527734.25,37815.75
15,384,14552,1604358.0,42336.0
16,505,16643,1834890.75,55676.25
17,683,18680,2059470.0,75300.75
18,1260,25718,2835409.5,138915.0
19,1174,23493,2590103.25,129433.5
20,1345,22271,2455377.75,148286.25
21,1455,22121,2438840.25,160413.75
22,1732,25934,2859223.5,190953.0
23,2373,32068,3535497.0,261623.25
24,2669,38291,4221582.75,294257.25
25,2881,44734,4931923.5,317630.25
26,2808,44925,4952981.25,309582.0
27,3255,54064,5960556.0,358863.75
28,2813,50232,5538078.0,310133.25
29,2363,46340,5108985.0,260520.75
30,1986,44964,4957281.0,218956.5
31,1597,42737,4711754.25,176069.25
32,1518,43818,4830934.5,167359.5
33,1200,43784,4827186.0,132300.0
34,1001,44486,4904581.5,110360.25
35,684,41062,4527085.5,75411.0
