,dist,area,dist-area-no-cos
0,58.0,6394.5,6394.5
1,2.0,220.5,220.5
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,4.0,441.0,441.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,2.0,220.5,220.5
8,0.0,0.0,0.0
9,9.0,992.25,992.25
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,7.0,771.75,771.75
14,18.0,1984.5,1984.5
15,13.0,1433.25,1433.25
16,38.0,4189.5,4189.5
17,21.0,2315.25,2315.25
18,22.0,2425.5,2425.5
19,1.0,110.25,110.25
20,30.0,3307.5,3307.5
21,4.0,441.0,441.0
22,14.0,1543.5,1543.5
23,70.0,7717.5,7717.5
24,35.0,3858.75,3858.75
25,11.0,1212.75,1212.75
26,28.0,3087.0,3087.0
27,46.0,5071.5,5071.5
28,218.0,24034.5,24034.5
29,46.0,5071.5,5071.5
30,122.0,13450.5,13450.5
31,38.0,4189.5,4189.5
32,165.0,18191.25,18191.25
33,1729.0,190622.25,190622.25
34,1088.0,119952.0,119952.0
35,616.0,67914.0,67914.0
36,703.0,77505.75,77505.75
37,968.0,106722.0,106722.0
38,1856.0,204624.0,204624.0
39,345.0,38036.25,38036.25
40,913.0,100658.25,100658.25
41,314.0,34618.5,34618.5
42,0.0,0.0,0.0
