,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,158.0,17419.5,17419.5
2,86.0,9481.5,9481.5
3,110.0,12127.5,12127.5
4,155.0,17088.75,17088.75
5,99.0,10914.75,10914.75
6,91.0,10032.75,10032.75
7,84.0,9261.0,9261.0
8,86.0,9481.5,9481.5
9,119.0,13119.75,13119.75
10,201.0,22160.25,22160.25
11,178.0,19624.5,19624.5
12,165.0,18191.25,18191.25
13,204.0,22491.0,22491.0
14,275.0,30318.75,30318.75
15,251.0,27672.75,27672.75
16,346.0,38146.5,38146.5
17,395.0,43548.75,43548.75
18,371.0,40902.75,40902.75
19,476.0,52479.0,52479.0
20,409.0,45092.25,45092.25
21,452.0,49833.0,49833.0
22,386.0,42556.5,42556.5
23,349.0,38477.25,38477.25
24,395.0,43548.75,43548.75
25,419.0,46194.75,46194.75
26,477.0,52589.25,52589.25
27,364.0,40131.0,40131.0
28,432.0,47628.0,47628.0
29,337.0,37154.25,37154.25
30,332.0,36603.0,36603.0
31,338.0,37264.5,37264.5
32,284.0,31311.0,31311.0
33,235.0,25908.75,25908.75
34,194.0,21388.5,21388.5
35,163.0,17970.75,17970.75
36,138.0,15214.5,15214.5
