,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,7125.0,1202.0305848813698,1205.6175368318131
3,185908.0,31350.75237182692,31457.395794712804
4,8777.0,1480.6117124838538,1485.1515958979403
5,246367.0,41522.70302904346,41687.63167672187
6,447415.0,75343.03389127212,75706.85898127798
7,9243.0,1559.0695751529402,1564.003213043712
8,1603.0,269.9074474455802,271.2427946023013
9,85934.0,14479.339753060985,14540.847355804215
10,60482.0,10187.355343510158,10234.127700022698
11,2246.0,377.9711577026439,380.0444895051582
