,pr,ft,ft-area,pr-area
0,56,27495,3031323.75,6174.0
1,3229,46524,5129271.0,355997.25
2,87107,957510,105565477.5,9603546.75
3,4748,83097,9161444.25,523467.0
4,127548,1498464,165205656.0,14062167.0
5,240985,3974976,438241104.0,26568596.25
6,2737,125098,13792054.5,301754.25
7,70,39708,4377807.0,7717.5
8,41063,1228724,135466821.0,4527195.75
9,30644,1080610,119137252.5,3378501.0
10,1106,41364,4560381.0,121936.5
