,dist,area,dist-area-no-cos
0,55.0,6063.75,6063.75
1,7.0,771.75,771.75
2,7.0,771.75,771.75
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,2.0,220.5,220.5
7,5.0,551.25,551.25
8,6.0,661.5,661.5
9,13.0,1433.25,1433.25
10,1.0,110.25,110.25
11,0.0,0.0,0.0
12,2.0,220.5,220.5
13,6.0,661.5,661.5
14,12.0,1323.0,1323.0
15,9.0,992.25,992.25
16,27.0,2976.75,2976.75
17,12.0,1323.0,1323.0
18,28.0,3087.0,3087.0
19,4.0,441.0,441.0
20,32.0,3528.0,3528.0
21,13.0,1433.25,1433.25
22,10.0,1102.5,1102.5
23,48.0,5292.0,5292.0
24,24.0,2646.0,2646.0
25,14.0,1543.5,1543.5
26,23.0,2535.75,2535.75
27,30.0,3307.5,3307.5
28,139.0,15324.75,15324.75
29,31.0,3417.75,3417.75
30,84.0,9261.0,9261.0
31,38.0,4189.5,4189.5
32,110.0,12127.5,12127.5
33,1142.0,125905.5,125905.5
34,721.0,79490.25,79490.25
35,371.0,40902.75,40902.75
36,431.0,47517.75,47517.75
37,580.0,63945.0,63945.0
38,1181.0,130205.25,130205.25
39,216.0,23814.0,23814.0
40,541.0,59645.25,59645.25
41,207.0,22821.75,22821.75
42,0.0,0.0,0.0
