,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,11.0,1212.75,1212.75
21,66.0,7276.5,7276.5
22,198.0,21829.5,21829.5
23,667.0,73536.75,73536.75
24,2315.0,255228.75,255228.75
25,9378.0,1033924.5,1033924.5
26,29532.0,3255903.0,3255903.0
27,43492.0,4794993.0,4794993.0
28,18201.0,2006660.25,2006660.25
29,5284.0,582561.0,582561.0
30,1473.0,162398.25,162398.25
31,287.0,31641.75,31641.75
32,86.0,9481.5,9481.5
33,30.0,3307.5,3307.5
34,2.0,220.5,220.5
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
