,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,47.0,5181.75,5181.75
6,157.0,17309.25,17309.25
7,358.0,39469.5,39469.5
8,737.0,81254.25,81254.25
9,1321.0,145640.25,145640.25
10,1734.0,191173.5,191173.5
11,1928.0,212562.0,212562.0
12,2060.0,227115.0,227115.0
13,2184.0,240786.0,240786.0
14,2730.0,300982.5,300982.5
15,3082.0,339790.5,339790.5
16,3715.0,409578.75,409578.75
17,4774.0,526333.5,526333.5
18,5370.0,592042.5,592042.5
19,5396.0,594909.0,594909.0
20,5324.0,586971.0,586971.0
21,5177.0,570764.25,570764.25
22,4804.0,529641.0,529641.0
23,4230.0,466357.5,466357.5
24,4151.0,457647.75,457647.75
25,3806.0,419611.5,419611.5
26,3844.0,423801.0,423801.0
27,3577.0,394364.25,394364.25
28,3305.0,364376.25,364376.25
29,3642.0,401530.5,401530.5
30,4136.0,455994.0,455994.0
31,4921.0,542540.25,542540.25
32,3849.0,424352.25,424352.25
33,3442.0,379480.5,379480.5
34,3274.0,360958.5,360958.5
35,2848.0,313992.0,313992.0
36,2420.0,266805.0,266805.0
37,1854.0,204403.5,204403.5
38,1367.0,150711.75,150711.75
39,685.0,75521.25,75521.25
40,348.0,38367.0,38367.0
41,168.0,18522.0,18522.0
42,17.0,1874.25,1874.25
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
