,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,6.0,661.5,661.5
20,26.0,2866.5,2866.5
21,66.0,7276.5,7276.5
22,160.0,17640.0,17640.0
23,589.0,64937.25,64937.25
24,1841.0,202970.25,202970.25
25,4601.0,507260.25,507260.25
26,9022.0,994675.5,994675.5
27,7672.0,845838.0,845838.0
28,3062.0,337585.5,337585.5
29,1419.0,156444.75,156444.75
30,462.0,50935.5,50935.5
31,227.0,25026.75,25026.75
32,72.0,7938.0,7938.0
33,19.0,2094.75,2094.75
34,4.0,441.0,441.0
35,2.0,220.5,220.5
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
