,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,4.0,441.0,441.0
12,6.0,661.5,661.5
13,0.0,0.0,0.0
14,17.0,1874.25,1874.25
15,21.0,2315.25,2315.25
16,24.0,2646.0,2646.0
17,78.0,8599.5,8599.5
18,155.0,17088.75,17088.75
19,310.0,34177.5,34177.5
20,596.0,65709.0,65709.0
21,820.0,90405.0,90405.0
22,2456.0,270774.0,270774.0
23,2836.0,312669.0,312669.0
24,6583.0,725775.75,725775.75
25,8336.0,919044.0,919044.0
26,11144.0,1228626.0,1228626.0
27,17733.0,1955063.25,1955063.25
28,11017.0,1214624.25,1214624.25
29,9589.0,1057187.25,1057187.25
30,4080.0,449820.0,449820.0
31,2938.0,323914.5,323914.5
32,1172.0,129213.0,129213.0
33,593.0,65378.25,65378.25
34,521.0,57440.25,57440.25
35,88.0,9702.0,9702.0
36,88.0,9702.0,9702.0
37,20.0,2205.0,2205.0
38,40.0,4410.0,4410.0
39,26.0,2866.5,2866.5
40,5.0,551.25,551.25
41,5.0,551.25,551.25
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
