,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,10.0,1102.5,1102.5
13,0.0,0.0,0.0
14,15.0,1653.75,1653.75
15,9.0,992.25,992.25
16,21.0,2315.25,2315.25
17,65.0,7166.25,7166.25
18,170.0,18742.5,18742.5
19,243.0,26790.75,26790.75
20,519.0,57219.75,57219.75
21,930.0,102532.5,102532.5
22,2900.0,319725.0,319725.0
23,3936.0,433944.0,433944.0
24,9413.0,1037783.25,1037783.25
25,12118.0,1336009.5,1336009.5
26,17199.0,1896189.75,1896189.75
27,27202.0,2999020.5,2999020.5
28,17700.0,1951425.0,1951425.0
29,15245.0,1680761.25,1680761.25
30,6447.0,710781.75,710781.75
31,4467.0,492486.75,492486.75
32,1758.0,193819.5,193819.5
33,927.0,102201.75,102201.75
34,547.0,60306.75,60306.75
35,209.0,23042.25,23042.25
36,122.0,13450.5,13450.5
37,42.0,4630.5,4630.5
38,23.0,2535.75,2535.75
39,12.0,1323.0,1323.0
40,6.0,661.5,661.5
41,10.0,1102.5,1102.5
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,6.0,661.5,661.5
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
