,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,2.0,220.5,220.5
17,1.0,110.25,110.25
18,4.0,441.0,441.0
19,21.0,2315.25,2315.25
20,14.0,1543.5,1543.5
21,46.0,5071.5,5071.5
22,102.0,11245.5,11245.5
23,212.0,23373.0,23373.0
24,421.0,46415.25,46415.25
25,656.0,72324.0,72324.0
26,943.0,103965.75,103965.75
27,1339.0,147624.75,147624.75
28,993.0,109478.25,109478.25
29,775.0,85443.75,85443.75
30,278.0,30649.5,30649.5
31,211.0,23262.75,23262.75
32,95.0,10473.75,10473.75
33,43.0,4740.75,4740.75
34,13.0,1433.25,1433.25
35,7.0,771.75,771.75
36,2.0,220.5,220.5
37,1.0,110.25,110.25
38,3.0,330.75,330.75
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
