,dist,area,dist-area-no-cos
0,0.0,0.0,0.0
1,359357.0,60441.9872814868,60806.61069238876
2,237099.0,39974.69741621253,40119.39822670681
3,212809.0,35850.55755428133,36009.299985353166
4,214565.0,36219.77771296637,36306.43183022007
5,199257.0,33596.26738766565,33716.173127929345
6,228441.0,38498.60330131024,38654.38255879245
7,184815.0,31178.026994082546,31272.44983432583
8,188345.0,31767.207662122015,31869.759294678996
9,183320.0,30942.22230454126,31019.481663439718
10,235447.0,39757.60801306287,39839.86416764069
11,263503.0,44485.36982056417,44587.20530635695
12,303638.0,51242.04014502862,51378.42774014569
13,343223.0,57883.30633152243,58076.58496056497
14,515669.0,86927.81864356161,87256.08275095077
15,594893.0,100131.07445192574,100661.53450364742
16,779774.0,131417.60218027383,131945.1521635776
17,1004225.0,169155.34546900558,169924.3889017442
18,1081355.0,182109.05047696995,182975.51600572144
19,1382102.0,232731.91555385833,233864.75914250143
20,1494498.0,251589.3361034913,252883.22772772927
21,1462780.0,246346.65304917566,247516.24147745117
22,1434272.0,241421.01287185258,242692.4176542931
23,1420776.0,239159.4088829965,240408.76652768507
24,1565817.0,263595.17127002816,264951.0785500883
25,1533557.0,258308.9521440492,259492.38076227155
26,1484785.0,250119.06766272808,251239.69605962437
27,1450916.0,244421.41336431255,245508.7402203322
28,1582128.0,266559.1793313894,267711.05435966916
29,1332603.0,224310.41781733048,225489.05914872768
30,1218256.0,205023.70962215058,206140.46287025648
31,985560.0,165838.45538013676,166766.093978942
32,787878.0,132603.74022819012,133316.42578020706
33,718417.0,120890.63833444017,121562.966169558
34,613228.0,103160.30443711758,103763.99029842795
35,449930.0,75801.25790941548,76132.42082059477
36,377209.0,63536.32253962137,63827.338308883
